VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,cbd_congestion_fee,PU_Borough,PU_Zone,PU_service_zone,DO_Borough,DO_Zone,DO_service_zone
2,2025-06-01 00:27:03,2025-06-01 00:34:45,1,1.5,1,N,79,68,1,10.0,1.0,0.5,3.15,0.0,1.0,18.9,2.5,0.0,0.75,Manhattan,East Village,Yellow Zone,Manhattan,East Chelsea,Yellow Zone
2,2025-06-01 00:01:44,2025-06-01 00:14:16,1,2.22,1,N,162,186,1,14.2,1.0,0.5,2.0,0.0,1.0,21.95,2.5,0.0,0.75,Manhattan,Midtown East,Yellow Zone,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2,2025-06-01 00:15:35,2025-06-01 00:27:29,1,1.08,1,N,186,137,2,11.4,1.0,0.5,0.0,0.0,1.0,17.15,2.5,0.0,0.75,Manhattan,Penn Station/Madison Sq West,Yellow Zone,Manhattan,Kips Bay,Yellow Zone
1,2025-06-01 00:18:01,2025-06-01 00:21:44,3,0.4,1,N,186,90,2,5.1,4.25,0.5,0.0,0.0,1.0,10.85,2.5,0.0,0.75,Manhattan,Penn Station/Madison Sq West,Yellow Zone,Manhattan,Flatiron,Yellow Zone
1,2025-06-01 00:22:51,2025-06-01 00:33:23,1,0.8,1,N,90,234,1,10.0,4.25,0.5,2.0,0.0,1.0,17.75,2.5,0.0,0.75,Manhattan,Flatiron,Yellow Zone,Manhattan,Union Sq,Yellow Zone
1,2025-06-01 00:37:52,2025-06-01 00:43:15,1,0.9,1,N,113,249,1,7.2,4.25,0.5,2.6,0.0,1.0,15.55,2.5,0.0,0.75,Manhattan,Greenwich Village North,Yellow Zone,Manhattan,West Village,Yellow Zone
1,2025-06-01 00:45:51,2025-06-01 00:54:48,2,1.1,1,N,114,79,1,9.3,4.25,0.5,1.0,0.0,1.0,16.05,2.5,0.0,0.75,Manhattan,Greenwich Village South,Yellow Zone,Manhattan,East Village,Yellow Zone
1,2025-06-01 00:31:03,2025-06-01 00:39:56,2,0.6,1,N,158,114,1,9.3,4.25,0.5,3.0,0.0,1.0,18.05,2.5,0.0,0.75,Manhattan,Meatpacking/West Village West,Yellow Zone,Manhattan,Greenwich Village South,Yellow Zone
1,2025-06-01 00:41:07,2025-06-01 01:05:56,1,6.8,1,N,114,43,1,33.1,4.25,0.5,2.0,0.0,1.0,40.85,2.5,0.0,0.75,Manhattan,Greenwich Village South,Yellow Zone,Manhattan,Central Park,Yellow Zone
1,2025-06-01 00:57:18,2025-06-01 01:27:29,1,14.2,5,N,10,163,1,84.0,0.75,0.0,0.0,0.0,1.0,85.75,0.0,0.0,0.75,Queens,Baisley Park,Boro Zone,Manhattan,Midtown North,Yellow Zone
1,2025-06-01 00:06:08,2025-06-01 00:34:18,1,5.2,1,N,249,236,1,26.8,4.25,0.5,6.5,0.0,1.0,39.05,2.5,0.0,0.75,Manhattan,West Village,Yellow Zone,Manhattan,Upper East Side North,Yellow Zone
1,2025-06-01 00:11:50,2025-06-01 00:16:20,1,2.1,1,N,45,232,1,10.7,4.25,0.5,4.1,0.0,1.0,20.55,2.5,0.0,0.75,Manhattan,Chinatown,Yellow Zone,Manhattan,Two Bridges/Seward Park,Yellow Zone
1,2025-06-01 00:34:27,2025-06-01 01:10:43,3,4.3,1,N,148,230,1,31.7,4.25,0.5,5.62,0.0,1.0,43.07,2.5,0.0,0.75,Manhattan,Lower East Side,Yellow Zone,Manhattan,Times Sq/Theatre District,Yellow Zone
2,2025-06-01 00:09:13,2025-06-01 00:19:57,1,2.1,1,N,186,114,2,12.1,1.0,0.5,0.0,0.0,1.0,17.85,2.5,0.0,0.75,Manhattan,Penn Station/Madison Sq West,Yellow Zone,Manhattan,Greenwich Village South,Yellow Zone
2,2025-06-01 00:23:38,2025-06-01 00:52:15,2,4.38,1,N,249,140,1,27.5,1.0,0.5,6.65,0.0,1.0,39.9,2.5,0.0,0.75,Manhattan,West Village,Yellow Zone,Manhattan,Lenox Hill East,Yellow Zone
2,2025-06-01 00:17:57,2025-06-01 00:21:01,1,0.83,1,N,236,75,1,5.8,1.0,0.5,0.0,0.0,1.0,10.8,2.5,0.0,0.0,Manhattan,Upper East Side North,Yellow Zone,Manhattan,East Harlem South,Boro Zone
2,2025-06-01 00:25:13,2025-06-01 00:32:12,1,1.0,1,N,75,74,2,8.6,1.0,0.5,0.0,0.0,1.0,11.1,0.0,0.0,0.0,Manhattan,East Harlem South,Boro Zone,Manhattan,East Harlem North,Boro Zone
1,2025-06-01 00:10:31,2025-06-01 00:21:48,1,1.9,1,N,209,249,1,12.1,4.25,0.5,3.55,0.0,1.0,21.4,2.5,0.0,0.75,Manhattan,Seaport,Yellow Zone,Manhattan,West Village,Yellow Zone
1,2025-06-01 00:24:35,2025-06-01 00:41:02,1,2.9,1,N,158,233,1,16.3,4.25,0.5,4.4,0.0,1.0,26.45,2.5,0.0,0.75,Manhattan,Meatpacking/West Village West,Yellow Zone,Manhattan,UN/Turtle Bay South,Yellow Zone
1,2025-06-01 00:50:55,2025-06-01 01:09:10,1,4.3,1,N,234,263,1,20.5,4.25,0.5,5.25,0.0,1.0,31.5,2.5,0.0,0.75,Manhattan,Union Sq,Yellow Zone,Manhattan,Yorkville West,Yellow Zone
1,2025-06-01 00:02:55,2025-06-01 00:31:26,1,5.9,1,N,50,33,1,27.5,4.25,0.5,6.65,0.0,1.0,39.9,2.5,0.0,0.75,Manhattan,Clinton West,Yellow Zone,Brooklyn,Brooklyn Heights,Boro Zone
2,2025-06-01 00:49:18,2025-06-01 01:04:23,1,3.19,1,N,113,141,1,17.0,1.0,0.5,4.55,0.0,1.0,27.3,2.5,0.0,0.75,Manhattan,Greenwich Village North,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone
2,2025-06-01 00:41:12,2025-06-01 00:58:01,1,3.13,1,N,263,48,1,17.7,1.0,0.5,4.69,0.0,1.0,28.14,2.5,0.0,0.75,Manhattan,Yorkville West,Yellow Zone,Manhattan,Clinton East,Yellow Zone
2,2025-06-01 00:18:24,2025-06-01 00:26:35,1,1.51,1,N,90,125,1,10.0,1.0,0.5,3.15,0.0,1.0,18.9,2.5,0.0,0.75,Manhattan,Flatiron,Yellow Zone,Manhattan,Hudson Sq,Yellow Zone
1,2025-06-01 00:09:53,2025-06-01 00:21:16,1,1.5,1,N,90,48,1,11.4,4.25,0.5,1.0,0.0,1.0,18.15,2.5,0.0,0.75,Manhattan,Flatiron,Yellow Zone,Manhattan,Clinton East,Yellow Zone
1,2025-06-01 00:33:34,2025-06-01 00:42:17,1,1.0,1,N,48,186,1,8.6,4.25,0.5,2.85,0.0,1.0,17.2,2.5,0.0,0.75,Manhattan,Clinton East,Yellow Zone,Manhattan,Penn Station/Madison Sq West,Yellow Zone
1,2025-06-01 00:45:18,2025-06-01 00:58:12,1,1.5,1,N,90,211,1,12.1,4.25,0.5,3.55,0.0,1.0,21.4,2.5,0.0,0.75,Manhattan,Flatiron,Yellow Zone,Manhattan,SoHo,Yellow Zone
2,2025-06-01 00:29:54,2025-06-01 00:40:43,2,1.95,1,N,88,114,1,12.1,1.0,0.5,4.46,0.0,1.0,22.31,2.5,0.0,0.75,Manhattan,Financial District South,Yellow Zone,Manhattan,Greenwich Village South,Yellow Zone
2,2025-06-01 00:41:45,2025-06-01 00:58:10,3,2.58,1,N,114,162,1,16.3,1.0,0.5,0.0,0.0,1.0,22.05,2.5,0.0,0.75,Manhattan,Greenwich Village South,Yellow Zone,Manhattan,Midtown East,Yellow Zone
2,2025-06-01 00:43:41,2025-06-01 00:47:35,1,1.39,1,N,141,170,1,7.9,1.0,0.5,2.73,0.0,1.0,16.38,2.5,0.0,0.75,Manhattan,Lenox Hill West,Yellow Zone,Manhattan,Murray Hill,Yellow Zone
1,2025-06-01 00:12:54,2025-06-01 00:38:06,1,6.0,1,N,158,236,1,28.9,4.25,0.5,2.0,0.0,1.0,36.65,2.5,0.0,0.75,Manhattan,Meatpacking/West Village West,Yellow Zone,Manhattan,Upper East Side North,Yellow Zone
2,2025-06-01 00:17:49,2025-06-01 00:31:50,1,2.22,1,N,246,158,1,14.9,1.0,0.5,4.13,0.0,1.0,24.78,2.5,0.0,0.75,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,Manhattan,Meatpacking/West Village West,Yellow Zone
2,2025-06-01 00:36:35,2025-06-01 00:46:59,1,1.34,1,N,158,234,1,11.4,1.0,0.5,3.43,0.0,1.0,20.58,2.5,0.0,0.75,Manhattan,Meatpacking/West Village West,Yellow Zone,Manhattan,Union Sq,Yellow Zone
2,2025-06-01 00:50:25,2025-06-01 00:59:14,1,1.62,1,N,234,125,1,10.0,1.0,0.5,0.0,0.0,1.0,15.75,2.5,0.0,0.75,Manhattan,Union Sq,Yellow Zone,Manhattan,Hudson Sq,Yellow Zone
2,2025-06-01 00:46:02,2025-06-01 00:56:21,1,3.13,1,N,263,146,1,14.9,1.0,0.5,1.0,0.0,1.0,21.65,2.5,0.0,0.75,Manhattan,Yorkville West,Yellow Zone,Queens,Long Island City/Queens Plaza,Boro Zone
1,2025-06-01 00:07:47,2025-06-01 00:11:01,1,0.9,1,N,263,75,2,6.5,3.5,0.5,0.0,0.0,1.0,11.5,2.5,0.0,0.0,Manhattan,Yorkville West,Yellow Zone,Manhattan,East Harlem South,Boro Zone
2,2025-06-01 00:18:21,2025-06-01 00:23:24,1,1.06,1,N,142,239,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,0.0,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Upper West Side South,Yellow Zone
2,2025-06-01 00:33:24,2025-06-01 00:50:41,1,3.06,1,N,142,113,1,18.4,1.0,0.5,1.0,0.0,1.0,25.15,2.5,0.0,0.75,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Greenwich Village North,Yellow Zone
2,2025-06-01 00:52:20,2025-06-01 00:57:38,1,0.96,1,N,113,107,1,7.2,1.0,0.5,2.59,0.0,1.0,15.54,2.5,0.0,0.75,Manhattan,Greenwich Village North,Yellow Zone,Manhattan,Gramercy,Yellow Zone
1,2025-06-01 00:01:32,2025-06-01 00:07:33,3,1.2,1,N,79,107,1,8.6,4.25,0.5,1.0,0.0,1.0,15.35,2.5,0.0,0.75,Manhattan,East Village,Yellow Zone,Manhattan,Gramercy,Yellow Zone
1,2025-06-01 00:09:03,2025-06-01 00:12:30,1,1.3,1,N,107,229,1,7.9,4.25,0.5,2.0,0.0,1.0,15.65,2.5,0.0,0.75,Manhattan,Gramercy,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone
1,2025-06-01 00:23:25,2025-06-01 00:32:48,4,1.5,1,N,107,230,1,11.4,4.25,0.5,0.01,0.0,1.0,17.16,2.5,0.0,0.75,Manhattan,Gramercy,Yellow Zone,Manhattan,Times Sq/Theatre District,Yellow Zone
1,2025-06-01 00:39:08,2025-06-01 00:45:09,1,0.8,1,N,230,163,4,7.9,4.25,0.5,0.0,0.0,1.0,13.65,2.5,0.0,0.75,Manhattan,Times Sq/Theatre District,Yellow Zone,Manhattan,Midtown North,Yellow Zone
1,2025-06-01 00:51:09,2025-06-01 01:07:52,1,3.3,1,N,48,249,1,19.1,4.25,0.5,4.0,0.0,1.0,28.85,2.5,0.0,0.75,Manhattan,Clinton East,Yellow Zone,Manhattan,West Village,Yellow Zone
2,2025-06-01 00:02:12,2025-06-01 00:21:08,1,5.73,1,N,164,66,1,26.8,1.0,0.5,4.0,0.0,1.0,36.55,2.5,0.0,0.75,Manhattan,Midtown South,Yellow Zone,Brooklyn,DUMBO/Vinegar Hill,Boro Zone
2,2025-06-01 00:13:42,2025-06-01 00:35:11,1,11.07,1,N,138,48,1,44.3,6.0,0.5,12.4,6.94,1.0,76.14,2.5,1.75,0.75,Queens,LaGuardia Airport,Airports,Manhattan,Clinton East,Yellow Zone
2,2025-06-01 00:12:58,2025-06-01 00:30:12,1,2.25,1,N,100,142,1,17.0,1.0,0.5,4.55,0.0,1.0,27.3,2.5,0.0,0.75,Manhattan,Garment District,Yellow Zone,Manhattan,Lincoln Square East,Yellow Zone
2,2025-06-01 00:42:18,2025-06-01 00:50:27,1,1.06,1,N,114,249,1,9.3,1.0,0.5,2.5,0.0,1.0,17.55,2.5,0.0,0.75,Manhattan,Greenwich Village South,Yellow Zone,Manhattan,West Village,Yellow Zone
2,2025-06-01 00:53:04,2025-06-01 00:59:44,1,1.14,1,N,249,68,1,7.9,1.0,0.5,2.0,0.0,1.0,15.65,2.5,0.0,0.75,Manhattan,West Village,Yellow Zone,Manhattan,East Chelsea,Yellow Zone
2,2025-06-01 00:52:17,2025-06-01 01:01:05,3,1.6,1,N,249,107,1,10.0,1.0,0.5,1.5,0.0,1.0,17.25,2.5,0.0,0.75,Manhattan,West Village,Yellow Zone,Manhattan,Gramercy,Yellow Zone
1,2025-06-01 00:12:43,2025-06-01 00:31:31,2,3.3,1,N,90,141,1,19.8,4.25,0.5,5.1,0.0,1.0,30.65,2.5,0.0,0.75,Manhattan,Flatiron,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone
2,2025-06-01 00:25:09,2025-06-01 01:37:09,2,15.02,1,N,48,28,1,82.8,1.0,0.5,17.71,0.0,1.0,106.26,2.5,0.0,0.75,Manhattan,Clinton East,Yellow Zone,Queens,Briarwood/Jamaica Hills,Boro Zone
2,2025-06-01 00:59:18,2025-06-01 01:06:40,4,0.46,1,N,230,186,1,7.9,1.0,0.5,0.0,0.0,1.0,13.65,2.5,0.0,0.75,Manhattan,Times Sq/Theatre District,Yellow Zone,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2,2025-06-01 00:20:01,2025-06-01 00:24:58,1,0.72,1,N,162,163,1,6.5,1.0,0.5,2.45,0.0,1.0,14.7,2.5,0.0,0.75,Manhattan,Midtown East,Yellow Zone,Manhattan,Midtown North,Yellow Zone
2,2025-06-01 00:12:30,2025-06-01 00:19:30,1,1.14,1,N,162,230,1,8.6,1.0,0.5,2.87,0.0,1.0,17.22,2.5,0.0,0.75,Manhattan,Midtown East,Yellow Zone,Manhattan,Times Sq/Theatre District,Yellow Zone
2,2025-06-01 00:13:21,2025-06-01 00:34:13,1,6.26,1,N,162,42,2,29.6,1.0,0.5,0.0,0.0,1.0,35.35,2.5,0.0,0.75,Manhattan,Midtown East,Yellow Zone,Manhattan,Central Harlem North,Boro Zone
1,2025-06-01 00:30:41,2025-06-01 00:44:04,1,3.8,1,N,148,140,1,17.0,4.25,0.5,5.7,0.0,1.0,28.45,2.5,0.0,0.75,Manhattan,Lower East Side,Yellow Zone,Manhattan,Lenox Hill East,Yellow Zone
1,2025-06-01 00:48:45,2025-06-01 01:00:40,1,2.1,1,N,141,48,1,12.8,4.25,0.5,2.0,0.0,1.0,20.55,2.5,0.0,0.75,Manhattan,Lenox Hill West,Yellow Zone,Manhattan,Clinton East,Yellow Zone
1,2025-06-01 00:03:43,2025-06-01 00:23:37,1,12.1,1,N,138,224,1,46.4,11.0,0.5,16.45,6.94,1.0,82.29,2.5,1.75,0.75,Queens,LaGuardia Airport,Airports,Manhattan,Stuy Town/Peter Cooper Village,Yellow Zone
1,2025-06-01 00:38:21,2025-06-01 00:57:42,1,4.9,1,N,79,238,1,21.9,4.25,0.5,8.3,0.0,1.0,35.95,2.5,0.0,0.75,Manhattan,East Village,Yellow Zone,Manhattan,Upper West Side North,Yellow Zone
2,2025-06-01 00:11:11,2025-06-01 00:42:23,2,3.14,1,N,186,145,1,26.8,1.0,0.5,5.0,6.94,1.0,44.49,2.5,0.0,0.75,Manhattan,Penn Station/Madison Sq West,Yellow Zone,Queens,Long Island City/Hunters Point,Boro Zone
2,2025-06-01 00:00:53,2025-06-01 00:11:13,1,1.53,1,N,114,186,2,11.4,1.0,0.5,0.0,0.0,1.0,17.15,2.5,0.0,0.75,Manhattan,Greenwich Village South,Yellow Zone,Manhattan,Penn Station/Madison Sq West,Yellow Zone
2,2025-06-01 00:21:32,2025-06-01 00:44:02,1,2.71,1,N,100,142,1,21.9,1.0,0.5,4.15,0.0,1.0,31.8,2.5,0.0,0.75,Manhattan,Garment District,Yellow Zone,Manhattan,Lincoln Square East,Yellow Zone
2,2025-06-01 00:01:28,2025-06-01 00:18:22,1,1.54,1,N,90,170,1,15.6,1.0,0.5,3.84,0.0,1.0,25.19,2.5,0.0,0.75,Manhattan,Flatiron,Yellow Zone,Manhattan,Murray Hill,Yellow Zone
2,2025-06-01 00:28:05,2025-06-01 00:45:37,2,4.16,1,N,113,263,1,19.8,1.0,0.5,5.11,0.0,1.0,30.66,2.5,0.0,0.75,Manhattan,Greenwich Village North,Yellow Zone,Manhattan,Yorkville West,Yellow Zone
2,2025-06-01 00:21:40,2025-06-01 00:33:03,1,1.47,1,N,13,13,1,12.1,1.0,0.5,3.57,0.0,1.0,21.42,2.5,0.0,0.75,Manhattan,Battery Park City,Yellow Zone,Manhattan,Battery Park City,Yellow Zone
2,2025-06-01 00:39:52,2025-06-01 01:00:11,1,5.07,1,N,158,239,1,25.4,1.0,0.5,6.23,0.0,1.0,37.38,2.5,0.0,0.75,Manhattan,Meatpacking/West Village West,Yellow Zone,Manhattan,Upper West Side South,Yellow Zone
1,2025-06-01 00:23:00,2025-06-01 00:47:36,1,3.4,1,N,113,80,1,23.3,4.25,0.5,5.8,0.0,1.0,34.85,2.5,0.0,0.75,Manhattan,Greenwich Village North,Yellow Zone,Brooklyn,East Williamsburg,Boro Zone
2,2025-06-01 00:26:00,2025-06-01 00:37:07,2,2.64,1,N,163,236,1,14.2,1.0,0.5,3.99,0.0,1.0,23.94,2.5,0.0,0.75,Manhattan,Midtown North,Yellow Zone,Manhattan,Upper East Side North,Yellow Zone
2,2025-06-01 00:41:49,2025-06-01 00:49:28,2,2.26,1,N,262,74,4,-11.4,-1.0,-0.5,0.0,0.0,-1.0,-16.4,-2.5,0.0,0.0,Manhattan,Yorkville East,Yellow Zone,Manhattan,East Harlem North,Boro Zone
2,2025-06-01 00:41:49,2025-06-01 00:49:28,2,2.26,1,N,262,74,4,11.4,1.0,0.5,0.0,0.0,1.0,16.4,2.5,0.0,0.0,Manhattan,Yorkville East,Yellow Zone,Manhattan,East Harlem North,Boro Zone
2,2025-06-01 00:46:06,2025-06-01 00:52:10,3,0.61,1,N,87,231,2,7.2,1.0,0.5,0.0,0.0,1.0,12.95,2.5,0.0,0.75,Manhattan,Financial District North,Yellow Zone,Manhattan,TriBeCa/Civic Center,Yellow Zone
2,2025-06-01 00:57:29,2025-06-01 01:14:05,1,3.4,1,N,231,233,1,18.4,1.0,0.5,1.0,0.0,1.0,25.15,2.5,0.0,0.75,Manhattan,TriBeCa/Civic Center,Yellow Zone,Manhattan,UN/Turtle Bay South,Yellow Zone
2,2025-06-01 00:33:34,2025-06-01 00:41:33,1,1.54,1,N,90,161,1,10.0,1.0,0.5,1.0,0.0,1.0,16.75,2.5,0.0,0.75,Manhattan,Flatiron,Yellow Zone,Manhattan,Midtown Center,Yellow Zone
2,2025-06-01 00:53:58,2025-06-01 01:07:18,1,2.4,1,N,148,170,1,14.9,1.0,0.5,0.0,0.0,1.0,20.65,2.5,0.0,0.75,Manhattan,Lower East Side,Yellow Zone,Manhattan,Murray Hill,Yellow Zone
2,2025-06-01 00:02:02,2025-06-01 00:09:22,1,0.82,1,N,237,141,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,0.0,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone
1,2025-06-01 00:09:03,2025-06-01 00:10:59,2,0.3,1,N,249,113,1,4.4,4.25,0.5,2.0,0.0,1.0,12.15,2.5,0.0,0.75,Manhattan,West Village,Yellow Zone,Manhattan,Greenwich Village North,Yellow Zone
1,2025-06-01 00:15:35,2025-06-01 00:20:43,0,0.4,1,N,114,249,1,6.5,4.25,0.5,2.45,0.0,1.0,14.7,2.5,0.0,0.75,Manhattan,Greenwich Village South,Yellow Zone,Manhattan,West Village,Yellow Zone
1,2025-06-01 00:24:50,2025-06-01 00:32:13,1,1.1,1,N,249,231,1,9.3,4.25,0.5,3.0,0.0,1.0,18.05,2.5,0.0,0.75,Manhattan,West Village,Yellow Zone,Manhattan,TriBeCa/Civic Center,Yellow Zone
1,2025-06-01 00:39:43,2025-06-01 00:50:49,1,3.4,1,N,88,52,1,16.3,4.25,0.5,3.0,0.0,1.0,25.05,2.5,0.0,0.75,Manhattan,Financial District South,Yellow Zone,Brooklyn,Cobble Hill,Boro Zone
2,2025-06-01 00:15:28,2025-06-01 00:22:57,1,1.38,1,N,239,143,1,9.3,1.0,0.5,2.14,0.0,1.0,16.44,2.5,0.0,0.0,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Lincoln Square West,Yellow Zone
2,2025-06-01 00:19:10,2025-06-01 00:23:52,2,0.86,1,N,249,234,1,7.2,1.0,0.5,2.59,0.0,1.0,15.54,2.5,0.0,0.75,Manhattan,West Village,Yellow Zone,Manhattan,Union Sq,Yellow Zone
2,2025-06-01 00:33:01,2025-06-01 00:39:26,1,0.99,1,N,249,211,1,7.9,1.0,0.5,2.73,0.0,1.0,16.38,2.5,0.0,0.75,Manhattan,West Village,Yellow Zone,Manhattan,SoHo,Yellow Zone
2,2025-06-01 00:52:33,2025-06-01 00:58:13,2,0.92,1,N,211,144,1,7.9,1.0,0.5,2.73,0.0,1.0,16.38,2.5,0.0,0.75,Manhattan,SoHo,Yellow Zone,Manhattan,Little Italy/NoLiTa,Yellow Zone
2,2025-06-01 00:43:07,2025-06-01 00:54:46,1,2.64,1,N,233,236,1,13.5,1.0,0.5,3.85,0.0,1.0,23.1,2.5,0.0,0.75,Manhattan,UN/Turtle Bay South,Yellow Zone,Manhattan,Upper East Side North,Yellow Zone
2,2025-06-01 00:34:41,2025-06-01 00:42:56,1,1.82,1,N,237,161,2,10.7,1.0,0.5,0.0,0.0,1.0,16.45,2.5,0.0,0.75,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Midtown Center,Yellow Zone
2,2025-06-01 00:08:22,2025-06-01 00:26:01,1,9.33,1,N,132,196,1,36.6,1.0,0.5,0.0,0.0,1.0,40.85,0.0,1.75,0.0,Queens,JFK Airport,Airports,Queens,Rego Park,Boro Zone
2,2025-06-01 00:33:31,2025-06-01 00:38:49,1,0.8,1,N,113,90,1,7.2,1.0,0.5,2.59,0.0,1.0,15.54,2.5,0.0,0.75,Manhattan,Greenwich Village North,Yellow Zone,Manhattan,Flatiron,Yellow Zone
2,2025-06-01 00:52:12,2025-06-01 01:04:43,2,1.44,1,N,164,107,1,12.8,1.0,0.5,4.64,0.0,1.0,23.19,2.5,0.0,0.75,Manhattan,Midtown South,Yellow Zone,Manhattan,Gramercy,Yellow Zone
1,2025-06-01 00:08:18,2025-06-01 00:13:11,1,1.1,1,N,79,170,1,7.2,4.25,0.5,3.25,0.0,1.0,16.2,2.5,0.0,0.75,Manhattan,East Village,Yellow Zone,Manhattan,Murray Hill,Yellow Zone
1,2025-06-01 00:35:01,2025-06-01 00:48:25,1,0.7,1,N,114,90,1,12.1,4.25,0.5,4.45,0.0,1.0,22.3,2.5,0.0,0.75,Manhattan,Greenwich Village South,Yellow Zone,Manhattan,Flatiron,Yellow Zone
1,2025-06-01 00:50:50,2025-06-01 01:15:54,1,6.0,1,N,68,146,2,26.8,4.25,0.5,0.0,0.0,1.0,32.55,2.5,0.0,0.75,Manhattan,East Chelsea,Yellow Zone,Queens,Long Island City/Queens Plaza,Boro Zone
2,2025-06-01 00:29:51,2025-06-01 00:56:45,3,4.89,1,N,148,225,1,27.5,1.0,0.5,5.0,0.0,1.0,38.25,2.5,0.0,0.75,Manhattan,Lower East Side,Yellow Zone,Brooklyn,Stuyvesant Heights,Boro Zone
2,2025-06-01 00:15:48,2025-06-01 00:30:33,1,2.9,1,N,79,87,1,16.3,1.0,0.5,0.0,0.0,1.0,22.05,2.5,0.0,0.75,Manhattan,East Village,Yellow Zone,Manhattan,Financial District North,Yellow Zone
2,2025-06-01 00:48:38,2025-06-01 01:03:45,1,2.94,1,N,249,229,1,17.0,1.0,0.5,4.0,0.0,1.0,26.75,2.5,0.0,0.75,Manhattan,West Village,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone
2,2025-06-01 00:29:19,2025-06-01 00:41:57,2,2.02,1,N,48,140,1,14.2,1.0,0.5,4.99,0.0,1.0,24.94,2.5,0.0,0.75,Manhattan,Clinton East,Yellow Zone,Manhattan,Lenox Hill East,Yellow Zone
1,2025-06-01 00:10:23,2025-06-01 00:18:21,1,1.5,1,N,249,231,1,10.0,4.25,0.5,3.15,0.0,1.0,18.9,2.5,0.0,0.75,Manhattan,West Village,Yellow Zone,Manhattan,TriBeCa/Civic Center,Yellow Zone
1,2025-06-01 00:20:03,2025-06-01 00:29:14,3,1.8,1,N,231,249,1,12.1,4.25,0.5,3.55,0.0,1.0,21.4,2.5,0.0,0.75,Manhattan,TriBeCa/Civic Center,Yellow Zone,Manhattan,West Village,Yellow Zone
1,2025-06-01 00:32:40,2025-06-01 01:01:49,2,6.6,1,N,249,145,1,33.8,4.25,0.5,3.0,0.0,1.0,42.55,2.5,0.0,0.75,Manhattan,West Village,Yellow Zone,Queens,Long Island City/Hunters Point,Boro Zone
2,2025-06-01 00:15:42,2025-06-01 00:32:07,1,5.11,1,N,148,195,4,-22.6,-1.0,-0.5,0.0,0.0,-1.0,-28.35,-2.5,0.0,-0.75,Manhattan,Lower East Side,Yellow Zone,Brooklyn,Red Hook,Boro Zone
2,2025-06-01 00:15:42,2025-06-01 00:32:07,1,5.11,1,N,148,195,4,22.6,1.0,0.5,0.0,0.0,1.0,28.35,2.5,0.0,0.75,Manhattan,Lower East Side,Yellow Zone,Brooklyn,Red Hook,Boro Zone
2,2025-06-01 00:45:42,2025-06-01 00:57:06,1,2.66,1,N,148,233,1,14.2,1.0,0.5,3.99,0.0,1.0,23.94,2.5,0.0,0.75,Manhattan,Lower East Side,Yellow Zone,Manhattan,UN/Turtle Bay South,Yellow Zone
2,2025-06-01 00:05:10,2025-06-01 00:16:48,1,2.3,1,N,107,141,1,13.5,1.0,0.5,5.78,0.0,1.0,25.03,2.5,0.0,0.75,Manhattan,Gramercy,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone
2,2025-06-01 00:32:52,2025-06-01 00:43:33,1,2.11,1,N,148,234,1,12.8,1.0,0.5,1.0,0.0,1.0,19.55,2.5,0.0,0.75,Manhattan,Lower East Side,Yellow Zone,Manhattan,Union Sq,Yellow Zone
2,2025-06-01 00:04:36,2025-06-01 00:25:08,1,2.71,1,N,68,229,1,19.1,1.0,0.5,2.0,0.0,1.0,26.85,2.5,0.0,0.75,Manhattan,East Chelsea,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone
2,2025-06-01 00:28:37,2025-06-01 00:39:45,1,0.81,1,N,79,148,2,10.7,1.0,0.5,0.0,0.0,1.0,16.45,2.5,0.0,0.75,Manhattan,East Village,Yellow Zone,Manhattan,Lower East Side,Yellow Zone
2,2025-06-01 00:41:49,2025-06-01 00:49:28,1,1.01,1,N,148,79,1,8.6,1.0,0.5,2.87,0.0,1.0,17.22,2.5,0.0,0.75,Manhattan,Lower East Side,Yellow Zone,Manhattan,East Village,Yellow Zone
2,2025-06-01 00:23:35,2025-06-01 00:39:49,1,3.11,1,N,148,233,1,18.4,1.0,0.5,4.83,0.0,1.0,28.98,2.5,0.0,0.75,Manhattan,Lower East Side,Yellow Zone,Manhattan,UN/Turtle Bay South,Yellow Zone
